tr,trp1,trp2,trp3,sigma,pi1,pi2,pi3,phi
-0.567687,-0.00106214,0.000624257,-0.000567626,2.58213,0.00530275,-0.00307298,0.00277264,2.58214
-0.572914,-0.00108309,0.000626826,-0.000570842,2.58193,0.00525845,-0.00304511,0.0027467,2.58194
-0.576847,-0.00107689,0.000615808,-0.0005393,2.5819,0.00521298,-0.00301939,0.00272345,2.58191
-0.566007,-0.00106066,0.00062022,-0.000527016,2.58158,0.00516613,-0.00299356,0.00269703,2.58158
-0.574233,-0.00105356,0.00060546,-0.000572541,2.58231,0.00512165,-0.00296844,0.00267625,2.58232
-0.580172,-0.00106007,0.00060773,-0.000533325,2.58237,0.00507556,-0.00294173,0.00265089,2.58238
-0.573169,-0.00104636,0.000593085,-0.000542611,2.58211,0.00502975,-0.00291588,0.00262662,2.58212
-0.56397,-0.00101726,0.00058727,-0.000532058,2.58192,0.00498568,-0.00289017,0.00260437,2.58193
-0.572804,-0.00100757,0.00058328,-0.000521034,2.58195,0.00494191,-0.00286551,0.00258286,2.58195
-0.570503,-0.001018,0.00058137,-0.000534707,2.58217,0.00489732,-0.00284039,0.00256042,2.58218
-0.572058,-0.000989617,0.000582574,-0.000526927,2.5821,0.00485586,-0.0028158,0.00253846,2.58211
-0.582503,-0.000982119,0.00058005,-0.000487956,2.582,0.00481454,-0.00279309,0.00251549,2.58201
-0.577003,-0.000964538,0.000565413,-0.000503655,2.58205,0.00477128,-0.00276986,0.00249334,2.58206
-0.571496,-0.000975619,0.00056829,-0.000484628,2.5818,0.0047285,-0.00274637,0.00246968,2.5818
-0.579848,-0.000970013,0.000570899,-0.0005115,2.58183,0.0046881,-0.00272305,0.002447,2.58183
-0.575848,-0.000963908,0.000554093,-0.000510059,2.58186,0.00464864,-0.00269838,0.00242442,2.58187
-0.582806,-0.000943151,0.000564219,-0.00049141,2.58203,0.00461091,-0.00267618,0.00240342,2.58204
-0.580608,-0.000923353,0.000539075,-0.000503509,2.58229,0.00457275,-0.00265196,0.00238203,2.58229
-0.573408,-0.000927953,0.000527117,-0.000485496,2.58178,0.00453294,-0.00262858,0.00236156,2.58178
-0.578723,-0.000920059,0.000522737,-0.000483409,2.58205,0.00449429,-0.00260618,0.00234196,2.58205
-0.571837,-0.000924456,0.000539878,-0.000472278,2.58183,0.00445429,-0.00258299,0.0023198,2.58184
-0.576278,-0.000893615,0.000526689,-0.000470965,2.58227,0.00441385,-0.00255943,0.00230149,2.58227
-0.586813,-0.000918535,0.000518724,-0.000459785,2.58226,0.00437472,-0.0025363,0.00227901,2.58226
-0.571466,-0.000893022,0.000516612,-0.000461051,2.58212,0.00433676,-0.00251589,0.00226095,2.58213
-0.571886,-0.000913082,0.000517764,-0.000472762,2.58195,0.00430009,-0.00249376,0.00223904,2.58195
-0.579259,-0.000888476,0.000518176,-0.000445252,2.58197,0.00426288,-0.00247227,0.00221907,2.58198
-0.574399,-0.000875196,0.000509715,-0.000465009,2.58219,0.00422681,-0.00245069,0.00219881,2.5822
-0.580207,-0.00087137,0.00050459,-0.000452173,2.58204,0.00418965,-0.00242706,0.0021779,2.58205
-0.576736,-0.000850664,0.000493718,-0.000441844,2.582,0.00415459,-0.00240532,0.00215765,2.58201
-0.57043,-0.000828603,0.000488802,-0.000429635,2.58178,0.00411756,-0.00238446,0.00213871,2.58178
-0.578234,-0.000840569,0.000489664,-0.00044155,2.58232,0.00408112,-0.00236411,0.0021207,2.58233
-0.573567,-0.000822685,0.000480176,-0.000422969,2.58224,0.00404486,-0.00234275,0.00210079,2.58224
-0.569181,-0.000831573,0.000480075,-0.000440081,2.58208,0.00400794,-0.0023232,0.00208124,2.58208
-0.580843,-0.000813902,0.000474675,-0.000438227,2.58216,0.00397088,-0.00230324,0.00206436,2.58216
-0.580912,-0.000800443,0.000465584,-0.000413953,2.5821,0.00393471,-0.00228343,0.00204719,2.58211
-0.576169,-0.000799732,0.000462857,-0.000416069,2.58193,0.00390022,-0.00226349,0.00202803,2.58194
-0.569893,-0.000794485,0.000452337,-0.000402557,2.58173,0.00386761,-0.00224389,0.00200969,2.58173
-0.580393,-0.00076241,0.000448517,-0.000410298,2.58212,0.0038335,-0.00222402,0.00199332,2.58212
-0.584516,-0.000788584,0.000459784,-0.000401551,2.58227,0.00380121,-0.00220584,0.00197767,2.58227
-0.574694,-0.000780625,0.000450039,-0.000414279,2.58192,0.00376686,-0.00218608,0.0019601,2.58192
-0.568314,-0.000763987,0.000432144,-0.000405121,2.58197,0.00373327,-0.00216657,0.00194332,2.58198
-0.578502,-0.000776273,0.000450674,-0.000405519,2.58194,0.00370133,-0.00214878,0.00192738,2.58194
-0.573012,-0.00075839,0.000439313,-0.000405288,2.5821,0.0036704,-0.00212975,0.00191271,2.58211
-0.574006,-0.000766334,0.000435882,-0.000381943,2.58194,0.00363956,-0.00211134,0.00189714,2.58194
-0.575944,-0.00073089,0.000423509,-0.000379764,2.58209,0.0036058,-0.00209241,0.00188123,2.5821
-0.568636,-0.000731647,0.000421012,-0.000399285,2.58172,0.00357502,-0.00207418,0.00186676,2.58172
-0.57341,-0.000719895,0.000416495,-0.000390862,2.58192,0.00354502,-0.00205688,0.0018494,2.58192
-0.57341,-0.000713049,0.000420297,-0.000377897,2.58189,0.00351417,-0.00203928,0.00183408,2.58189
-0.574108,-0.000720624,0.000414725,-0.000382352,2.58179,0.00348377,-0.00202144,0.0018193,2.5818
-0.581929,-0.000708094,0.000404897,-0.000379281,2.58215,0.0034525,-0.00200267,0.00180279,2.58215
-0.576056,-0.000717716,0.000406205,-0.000362779,2.58202,0.00342376,-0.00198587,0.00178633,2.58202
-0.58076,-0.000689998,0.000412439,-0.000364417,2.58218,0.00339502,-0.00196814,0.00176974,2.58218
-0.577724,-0.00069118,0.000399838,-0.000358933,2.58204,0.00336444,-0.00195126,0.00175318,2.58204
-0.582076,-0.000687949,0.000404575,-0.000350035,2.58203,0.00333392,-0.00193392,0.00173747,2.58203
-0.579788,-0.000678341,0.000398787,-0.000350219,2.58204,0.00330536,-0.00191697,0.00172254,2.58204
-0.576509,-0.000669954,0.000395406,-0.000356213,2.58197,0.00327528,-0.00190057,0.00170695,2.58197
-0.581183,-0.000658702,0.000384098,-0.000331721,2.582,0.00324615,-0.00188391,0.00169212,2.582
-0.572314,-0.000663009,0.000387775,-0.000334013,2.582,0.00321781,-0.00186846,0.00167763,2.58201
-0.582628,-0.000656765,0.000381271,-0.0003343,2.58225,0.00318993,-0.00185233,0.00166333,2.58226
-0.579759,-0.000662957,0.000381622,-0.000331214,2.58223,0.00316198,-0.00183593,0.00164831,2.58224
-0.581349,-0.000647524,0.000368872,-0.000317021,2.58248,0.00313497,-0.00181906,0.00163317,2.58248
-0.569282,-0.000630595,0.000368239,-0.000337009,2.58196,0.00310592,-0.00180336,0.00161945,2.58196
-0.575241,-0.000632016,0.00036401,-0.000334015,2.58233,0.00308063,-0.00178826,0.00160553,2.58234
-0.582034,-0.000632553,0.000366062,-0.00034114,2.58237,0.00305399,-0.001773,0.00159074,2.58237
-0.569314,-0.000619226,0.00036406,-0.000325893,2.58209,0.0030287,-0.00175814,0.00157627,2.58209
-0.570445,-0.000633844,0.000355117,-0.000324449,2.58191,0.00300074,-0.00174174,0.00156227,2.58191
-0.573778,-0.000615206,0.000351051,-0.000324875,2.58219,0.00297476,-0.00172729,0.00154898,2.58219
-0.568567,-0.000601471,0.000354383,-0.000319001,2.58204,0.00294898,-0.00171299,0.00153697,2.58204
-0.573965,-0.000610209,0.000346275,-0.000307871,2.58187,0.0029241,-0.00169882,0.00152151,2.58187
-0.575846,-0.000599595,0.000353218,-0.00030783,2.58207,0.00290004,-0.00168489,0.00150819,2.58207
-0.574903,-0.000579147,0.000343723,-0.000301975,2.58215,0.00287474,-0.00166999,0.00149482,2.58215
-0.572387,-0.000598115,0.00034439,-0.000305833,2.58182,0.00285042,-0.00165445,0.00148221,2.58182
-0.5791,-0.0005667,0.000336129,-0.000297253,2.58196,0.00282658,-0.00163952,0.00146839,2.58196
-0.585013,-0.000577934,0.0003342,-0.000295597,2.58214,0.00280324,-0.00162552,0.00145644,2.58214
-0.577069,-0.000573603,0.000332102,-0.000296715,2.58253,0.00277656,-0.0016108,0.0014449,2.58253
-0.569196,-0.000569242,0.000327628,-0.000297911,2.5818,0.00275111,-0.00159645,0.00143169,2.5818
-0.569422,-0.000557185,0.000329116,-0.000294591,2.58179,0.00272769,-0.00158216,0.00141935,2.5818
-0.575127,-0.000570807,0.000324882,-0.000291743,2.58178,0.00270344,-0.00156889,0.00140636,2.58179
-0.582295,-0.000554301,0.000322579,-0.000294004,2.58222,0.00267824,-0.00155453,0.0013942,2.58223
-0.558468,-0.000543904,0.000311205,-0.000273168,2.58165,0.00265455,-0.00154149,0.00138158,2.58165
-0.569907,-0.000530559,0.000313653,-0.000299928,2.58203,0.00263281,-0.00152925,0.00136966,2.58204
-0.582807,-0.000542345,0.000323293,-0.000281643,2.58183,0.00261151,-0.00151614,0.00135718,2.58183
-0.575334,-0.000528852,0.000308699,-0.000293283,2.58197,0.00258921,-0.0015028,0.00134457,2.58198
-0.579939,-0.000528349,0.00030584,-0.000276453,2.58199,0.00256589,-0.00148929,0.00133359,2.58199
-0.571942,-0.00051939,0.000306739,-0.000260479,2.58198,0.00254363,-0.00147705,0.00132181,2.58198
-0.581826,-0.000525563,0.000301031,-0.000276194,2.58227,0.00252191,-0.00146409,0.00131146,2.58227
-0.571691,-0.00051415,0.000300978,-0.000272992,2.58186,0.00250071,-0.00145151,0.00130063,2.58187
-0.576954,-0.000509439,0.000296445,-0.00026206,2.58229,0.00248017,-0.00143972,0.00128979,2.58229
-0.578112,-0.000490826,0.000297696,-0.000255809,2.58247,0.00245843,-0.00142751,0.0012778,2.58247
-0.579667,-0.000500407,0.000289307,-0.000273121,2.58215,0.00243669,-0.0014144,0.00126601,2.58215
-0.568509,-0.000506823,0.000285036,-0.000260427,2.58226,0.00241624,-0.00140202,0.0012546,2.58227
-0.585409,-0.000490076,0.000288931,-0.000272904,2.58225,0.00239524,-0.00139031,0.00124267,2.58225
-0.574349,-0.000483725,0.000283837,-0.000260707,2.58199,0.00237482,-0.00137901,0.00123255,2.58199
-0.57644,-0.000480253,0.000277526,-0.000258557,2.58232,0.00235397,-0.00136681,0.00122216,2.58232
-0.570256,-0.000486031,0.00027808,-0.000236018,2.58206,0.00233428,-0.00135502,0.0012108,2.58207
-0.574478,-0.000471361,0.00027959,-0.000235205,2.58199,0.00231334,-0.00134345,0.00120162,2.58199
-0.577949,-0.000466343,0.000271552,-0.000248445,2.58232,0.00229337,-0.00133172,0.00119096,2.58232
-0.577569,-0.000475818,0.000268349,-0.000252345,2.58216,0.00227384,-0.00132046,0.0011801,2.58216
-0.571681,-0.000455388,0.000263999,-0.000243631,2.58202,0.0022547,-0.00130881,0.00116861,2.58202
-0.570134,-0.000456808,0.000263755,-0.000227767,2.58192,0.00223339,-0.00129808,0.00115821,2.58192
-0.578274,-0.000447868,0.000268147,-0.00023682,2.58224,0.00221458,-0.00128757,0.0011489,2.58224
-0.569774,-0.000448942,0.000261341,-0.000235106,2.58196,0.00219486,-0.00127626,0.00113758,2.58196
-0.575444,-0.000446926,0.000259607,-0.000234887,2.58226,0.00217466,-0.00126521,0.00112778,2.58226
-0.580613,-0.000450434,0.000257324,-0.000244496,2.58186,0.00215679,-0.0012542,0.00111774,2.58186
-0.581187,-0.000437224,0.000252995,-0.000244967,2.58221,0.00213804,-0.00124304,0.0011077,2.58221
-0.58376,-0.000438152,0.000252149,-0.000220657,2.58204,0.00212026,-0.00123195,0.00109788,2.58205
-0.57832,-0.000432953,0.000248605,-0.000235602,2.58206,0.00210124,-0.00122151,0.0010888,2.58206
-0.569525,-0.000429547,0.0002416,-0.000220515,2.5819,0.00208378,-0.00121048,0.00107905,2.58191
-0.570423,-0.000428759,0.000247877,-0.000217507,2.58225,0.0020658,-0.00119967,0.00107003,2.58225
-0.577972,-0.000427767,0.000243529,-0.000221957,2.58226,0.00204799,-0.00118884,0.00106151,2.58226
-0.577929,-0.000423255,0.000239037,-0.000210631,2.58175,0.0020319,-0.00117861,0.00105191,2.58175
-0.575335,-0.000413985,0.000240514,-0.000221789,2.58197,0.00201402,-0.00116841,0.00104272,2.58198
-0.577079,-0.000407605,0.000237187,-0.000213475,2.5821,0.00199616,-0.00115852,0.00103465,2.5821
-0.584955,-0.00039418,0.000238761,-0.000212426,2.58223,0.00197879,-0.00114827,0.00102461,2.58224
-0.579985,-0.000402317,0.000234713,-0.000209835,2.58233,0.00196249,-0.00113845,0.00101398,2.58233
-0.580615,-0.000405601,0.000229261,-0.000200004,2.58192,0.00194593,-0.00112802,0.00100374,2.58192
-0.578566,-0.000385645,0.000230355,-0.000205267,2.58173,0.00192799,-0.00111768,0.000995599,2.58173
-0.57824,-0.000403963,0.00022655,-0.000200636,2.58223,0.00191253,-0.00110768,0.000986918,2.58223
-0.579937,-0.000389563,0.000222211,-0.000203242,2.58207,0.00189526,-0.00109771,0.000978639,2.58208
-0.56959,-0.000366148,0.000226884,-0.000195201,2.58213,0.00187886,-0.00108824,0.000970222,2.58213
-0.560482,-0.000379402,0.000216114,-0.000213674,2.58184,0.0018622,-0.00107867,0.00096149,2.58184
-0.575293,-0.000376992,0.000218808,-0.000202201,2.58218,0.00184576,-0.00106934,0.000953714,2.58218
-0.586821,-0.000382538,0.00022155,-0.000192597,2.58185,0.00182975,-0.00105962,0.000945342,2.58185
-0.569008,-0.000352408,0.000214174,-0.000186386,2.58174,0.0018142,-0.00104992,0.000938178,2.58174
-0.573112,-0.000365466,0.000216573,-0.000186701,2.58185,0.00179851,-0.00104104,0.000928936,2.58185
-0.585486,-0.000367035,0.000213038,-0.00018752,2.58238,0.00178292,-0.0010315,0.000918968,2.58238
-0.576808,-0.000375943,0.000212948,-0.000187829,2.58215,0.00176734,-0.00102236,0.000911109,2.58215
-0.575672,-0.00036155,0.000208907,-0.000198878,2.58209,0.00175127,-0.00101334,0.000904287,2.58209
-0.578114,-0.000349054,0.00020958,-0.000181641,2.58203,0.0017356,-0.00100424,0.000895832,2.58203
-0.58234,-0.000361252,0.000203911,-0.000183242,2.58207,0.0017222,-0.000995659,0.00088927,2.58208
-0.569899,-0.00035508,0.000203147,-0.000190986,2.58196,0.00170884,-0.000987466,0.000881643,2.58196
-0.575991,-0.000345047,0.00020374,-0.000185343,2.58176,0.00169172,-0.000979108,0.000874754,2.58177
-0.580516,-0.000363451,0.000198496,-0.000175452,2.58213,0.00167708,-0.000970772,0.000866429,2.58213
-0.577443,-0.000344142,0.000196481,-0.000178822,2.58229,0.0016618,-0.000961824,0.000858478,2.58229
-0.573679,-0.000321797,0.000193928,-0.000171021,2.58176,0.00164521,-0.000953199,0.0008506,2.58176
-0.579924,-0.00033882,0.000190567,-0.000159882,2.58213,0.00163068,-0.000944843,0.000842848,2.58213
-0.575353,-0.000329232,0.000193521,-0.000171674,2.58206,0.00161716,-0.000937137,0.000835482,2.58206
-0.573089,-0.000340611,0.000190053,-0.000175123,2.58225,0.00160325,-0.000929276,0.000827779,2.58225
-0.583637,-0.000323165,0.000187619,-0.000172313,2.58229,0.00158946,-0.000921206,0.000820667,2.58229
-0.572994,-0.000330304,0.000182993,-0.00017242,2.58223,0.00157587,-0.000913547,0.000813361,2.58223
-0.568874,-0.000308358,0.000185708,-0.000164377,2.58224,0.00156272,-0.00090527,0.000806713,2.58224
-0.570319,-0.000320806,0.000184561,-0.000164256,2.58181,0.00154933,-0.000897537,0.000801258,2.58181
-0.581442,-0.000299616,0.000184727,-0.000161228,2.58233,0.00153538,-0.000889614,0.000793033,2.58233
-0.571631,-0.000305579,0.000177503,-0.000157231,2.58184,0.00152116,-0.000881143,0.000785672,2.58184
-0.573395,-0.000315477,0.000179679,-0.00014809,2.58214,0.00150801,-0.000873446,0.000779405,2.58214
-0.568379,-0.000303346,0.000175382,-0.00015021,2.58195,0.00149431,-0.000865825,0.000771593,2.58195
-0.577341,-0.000302226,0.000178001,-0.000153092,2.58195,0.00148103,-0.000858149,0.000765053,2.58196
-0.572945,-0.000315865,0.000176316,-0.000157121,2.58211,0.00146894,-0.000850906,0.00075765,2.58211
-0.573909,-0.000309178,0.000172161,-0.000149592,2.58198,0.0014565,-0.000843627,0.000750689,2.58198
-0.572808,-0.000295211,0.000172086,-0.000158191,2.58216,0.00144416,-0.000836153,0.000744727,2.58216
-0.57077,-0.000299559,0.000169049,-0.00014408,2.58161,0.00143102,-0.000828518,0.000737207,2.58161
-0.57496,-0.000292128,0.000171443,-0.00015023,2.58187,0.0014184,-0.000821317,0.000729691,2.58187
-0.573417,-0.000286909,0.000162894,-0.000137982,2.58174,0.0014068,-0.000813876,0.000723719,2.58174
-0.569339,-0.000286907,0.000164648,-0.000150671,2.58191,0.00139497,-0.00080695,0.000718403,2.58191
-0.57435,-0.000287158,0.000163312,-0.000149769,2.58187,0.00138326,-0.000800313,0.000712608,2.58187
-0.579652,-0.000284522,0.000162498,-0.000143389,2.58226,0.00136999,-0.000793236,0.000705864,2.58226
-0.572534,-0.000271247,0.000158836,-0.000140817,2.58159,0.00135962,-0.000786356,0.000699701,2.5816
-0.582676,-0.000274548,0.000157336,-0.000142738,2.58222,0.00134848,-0.000779545,0.000692815,2.58222
-0.574622,-0.00027465,0.0001594,-0.000141343,2.58233,0.00133551,-0.000772334,0.000686,2.58233
-0.576418,-0.000278487,0.000158868,-0.000131845,2.58196,0.00132397,-0.000765482,0.00068113,2.58196
-0.580492,-0.000277252,0.000151519,-0.000145116,2.58206,0.00131344,-0.000758384,0.000675449,2.58206
-0.571902,-0.000278184,0.000154199,-0.00014739,2.58177,0.0013009,-0.000751823,0.000670963,2.58177
-0.570419,-0.000251396,0.000155653,-0.000136911,2.58192,0.00128967,-0.000745424,0.000664693,2.58192
-0.586294,-0.000268295,0.00015631,-0.000125547,2.58209,0.00127934,-0.000738726,0.000658525,2.5821
-0.57393,-0.000263107,0.000149444,-0.000132268,2.582,0.00126903,-0.000732133,0.000652102,2.582
-0.584704,-0.000245767,0.000151107,-0.000133162,2.58233,0.00125779,-0.000725821,0.000646831,2.58233
-0.571353,-0.00026459,0.000150477,-0.000130202,2.58226,0.0012466,-0.000719659,0.000641108,2.58226
-0.582095,-0.00024792,0.000145066,-0.000125533,2.58252,0.0012358,-0.000713264,0.000635874,2.58252
-0.580177,-0.000252807,0.000143841,-0.00012856,2.58227,0.00122634,-0.000706981,0.000631536,2.58227
-0.583281,-0.000251638,0.000144284,-0.000132731,2.5825,0.00121425,-0.00070058,0.000626639,2.5825
-0.582144,-0.000261203,0.000144442,-0.000132366,2.58224,0.00120279,-0.000694418,0.00062195,2.58224
-0.583787,-0.000246479,0.000142637,-0.000117068,2.58216,0.00119207,-0.000688104,0.000615625,2.58217
-0.578686,-0.000239531,0.000138856,-0.000136998,2.58235,0.00118262,-0.000682148,0.000609891,2.58235
-0.57712,-0.000239407,0.000141584,-0.000112383,2.58186,0.00117258,-0.000676379,0.000604339,2.58186
-0.573321,-0.000231301,0.000137317,-0.000126865,2.58195,0.00116289,-0.000670838,0.000599561,2.58195
-0.569402,-0.00023374,0.000135944,-0.000128949,2.58227,0.00115378,-0.000665184,0.000594634,2.58227
-0.569004,-0.000249801,0.000135563,-0.000122525,2.58198,0.0011441,-0.000659167,0.000589651,2.58198
-0.577514,-0.000227022,0.000135999,-0.000114142,2.58189,0.00113445,-0.000653448,0.000584542,2.58189
-0.580734,-0.000232537,0.000133929,-0.000121103,2.58204,0.00112513,-0.000648101,0.000579741,2.58204
-0.581429,-0.000227177,0.00013159,-0.000112537,2.58164,0.00111591,-0.00064264,0.000574787,2.58164
-0.567358,-0.000221966,0.000130078,-0.000127621,2.5821,0.00110703,-0.000637284,0.000569768,2.5821
-0.573562,-0.00022681,0.00012976,-0.000126497,2.58223,0.00109731,-0.000631906,0.000566686,2.58223
-0.582415,-0.00025639,0.000129165,-0.000117372,2.58231,0.00108896,-0.000626382,0.000562085,2.58231
-0.581793,-0.00021134,0.000127488,-0.000122304,2.58242,0.00107927,-0.000620944,0.000556986,2.58242
-0.57269,-0.000215602,0.000127448,-0.0001104,2.58201,0.00106843,-0.000615658,0.000552449,2.58201
-0.577215,-0.000221228,0.000125929,-0.000112932,2.58205,0.00106061,-0.000610107,0.00054685,2.58205
-0.57564,-0.000223559,0.000124881,-0.000107315,2.58199,0.0010513,-0.000605051,0.000541032,2.58199
-0.577888,-0.000204168,0.000124004,-0.000109426,2.58229,0.0010417,-0.000600068,0.000536484,2.58229
-0.563491,-0.000197765,0.000120121,-9.98981e-05,2.58164,0.00103445,-0.000594954,0.00053175,2.58164
-0.578671,-0.000218038,0.000122172,-0.000119664,2.58218,0.00102535,-0.000590232,0.000526775,2.58218
-0.573258,-0.000205955,0.000119971,-0.000104213,2.58208,0.00101621,-0.000584899,0.000522202,2.58208
-0.576417,-0.000215947,0.000120736,-9.25753e-05,2.58236,0.00100738,-0.000579838,0.000517796,2.58236
-0.574733,-0.000203836,0.000115314,-0.000124288,2.58225,0.000999324,-0.000574409,0.000513014,2.58225
-0.570018,-0.000202301,0.000118896,-0.000108624,2.58201,0.00099016,-0.000569235,0.000508172,2.58201
-0.571481,-0.000199467,0.000115941,-0.000115464,2.58221,0.000981947,-0.000564138,0.000504075,2.58221
-0.569598,-0.000197313,0.000115432,-9.25144e-05,2.58182,0.00097351,-0.000559188,0.00049944,2.58182
-0.573612,-0.000202741,0.000114634,-9.69143e-05,2.58218,0.000965375,-0.000554492,0.000494609,2.58218
